,05K03,06J17,06J11,05J16,05K21,05J10,05K07,06K12,05J24,05J09,05K18,05K19,06J05,1030,335,345,913,1186,1187,970,565,607,1014,688,793,869,basinwide_average
1965-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1966-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1966-02-01,7.0,-999.0,4.1,4.8,6.9,8.5,5.0,5.4,0.0,4.8,3.7,4.9,7.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.4142820629646848
1966-03-01,9.4,-999.0,5.2,5.6,8.3,9.8,5.9,7.4,0.0,5.3,5.6,6.9,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5153817021008548
1966-04-01,9.8,-999.0,5.2,5.6,9.5,10.9,5.9,7.4,8.3,5.3,5.6,7.8,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5840094884425412
1966-05-01,9.8,-999.0,5.2,5.6,9.5,12.0,5.9,7.4,8.3,5.3,5.6,8.0,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5893961073962893
1966-06-01,9.8,-999.0,5.2,5.6,9.5,12.0,5.9,7.4,8.3,5.3,5.6,8.0,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5893961073962893
1966-07-01,9.8,-999.0,5.2,5.6,9.5,12.0,5.9,7.4,8.3,5.3,5.6,8.0,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5893961073962893
1966-08-01,9.8,-999.0,5.2,5.6,9.5,12.0,5.9,7.4,8.3,5.3,5.6,8.0,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5893961073962893
1966-09-01,9.8,-999.0,5.2,5.6,9.5,12.0,5.9,7.4,8.3,5.3,5.6,8.0,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5893961073962893
1966-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1966-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1966-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1967-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1967-02-01,7.7,-999.0,5.9,5.5,7.5,0.0,5.1,5.7,0.0,5.2,4.3,5.9,10.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.4439365595324006
1967-03-01,12.7,-999.0,8.3,7.8,13.1,0.0,9.3,8.6,0.0,8.5,7.3,9.7,12.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.682530165324211
1967-04-01,14.3,-999.0,8.6,7.8,14.6,18.9,9.3,8.6,13.7,9.7,8.0,12.5,15.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9075547802561217
1967-05-01,16.2,-999.0,8.6,7.8,15.0,21.8,9.3,8.6,15.1,9.7,9.4,12.9,15.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9508793750700625
1967-06-01,16.2,-999.0,8.6,7.8,15.0,21.8,9.3,8.6,15.1,9.7,9.4,12.9,15.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9508793750700625
1967-07-01,16.2,-999.0,8.6,7.8,15.0,21.8,9.3,8.6,15.1,9.7,9.4,12.9,15.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9508793750700625
1967-08-01,16.2,-999.0,8.6,7.8,15.0,21.8,9.3,8.6,15.1,9.7,9.4,12.9,15.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9508793750700625
1967-09-01,16.2,-999.0,8.6,7.8,15.0,21.8,9.3,8.6,15.1,9.7,9.4,12.9,15.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9508793750700625
1967-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1967-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1967-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1968-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1968-02-01,11.4,-999.0,6.7,4.0,9.7,12.4,0.0,5.0,8.5,5.3,6.9,8.4,6.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5245172904732753
1968-03-01,14.3,-999.0,8.7,5.2,13.3,19.0,8.6,9.3,12.0,9.7,8.5,11.3,10.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8293773711169448
1968-04-01,16.1,-999.0,9.8,6.5,16.0,20.3,9.4,9.5,12.0,9.7,9.8,12.1,12.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9118234192662894
1968-05-01,18.3,-999.0,10.5,6.5,18.4,24.7,9.4,9.5,16.3,10.1,10.5,15.0,13.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0159270523460815
1968-06-01,18.3,-999.0,10.5,6.5,18.4,24.7,9.4,9.5,16.3,10.1,10.5,15.0,13.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0159270523460815
1968-07-01,18.3,-999.0,10.5,6.5,18.4,24.7,9.4,9.5,16.3,10.1,10.5,15.0,13.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0159270523460815
1968-08-01,18.3,-999.0,10.5,6.5,18.4,24.7,9.4,9.5,16.3,10.1,10.5,15.0,13.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0159270523460815
1968-09-01,18.3,-999.0,10.5,6.5,18.4,24.7,9.4,9.5,16.3,10.1,10.5,15.0,13.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0159270523460815
1968-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1968-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1968-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1969-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1969-02-01,9.3,-999.0,8.7,5.6,10.3,13.2,6.2,7.3,10.8,6.7,6.7,7.4,9.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.662134521405023
1969-03-01,12.1,-999.0,9.9,7.8,12.2,16.4,9.8,8.8,13.2,9.0,8.5,9.8,13.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8578314708185385
1969-04-01,12.4,-999.0,10.6,7.8,13.6,19.3,9.8,10.9,13.8,9.1,8.6,10.9,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9168734508712265
1969-05-01,13.0,-999.0,10.6,7.8,13.6,19.3,9.8,10.9,13.8,9.1,8.8,10.9,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9211740402281499
1969-06-01,13.0,-999.0,10.6,7.8,13.6,19.3,9.8,10.9,13.8,9.1,8.8,10.9,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9211740402281499
1969-07-01,13.0,-999.0,10.6,7.8,13.6,19.3,9.8,10.9,13.8,9.1,8.8,10.9,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9211740402281499
1969-08-01,13.0,-999.0,10.6,7.8,13.6,19.3,9.8,10.9,13.8,9.1,8.8,10.9,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9211740402281499
1969-09-01,13.0,-999.0,10.6,7.8,13.6,19.3,9.8,10.9,13.8,9.1,8.8,10.9,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9211740402281499
1969-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1969-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1969-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1970-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1970-02-01,12.9,-999.0,8.0,6.8,14.8,17.2,10.4,7.3,12.1,7.6,8.5,11.6,10.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8151433468912982
1970-03-01,16.1,-999.0,10.5,8.9,17.3,22.3,12.1,10.0,15.0,9.1,11.5,13.9,12.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0180755000782846
1970-04-01,20.3,-999.0,13.3,10.4,22.0,27.4,13.6,12.0,18.5,11.2,13.7,16.7,15.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2439514003962118
1970-05-01,22.8,-999.0,13.8,10.4,24.1,31.1,14.8,12.0,18.5,12.0,14.9,18.5,16.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3237374972391147
1970-06-01,22.8,-999.0,13.8,10.4,24.1,31.1,14.8,12.0,18.5,12.0,14.9,18.5,16.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3237374972391147
1970-07-01,22.8,-999.0,13.8,10.4,24.1,31.1,14.8,12.0,18.5,12.0,14.9,18.5,16.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3237374972391147
1970-08-01,22.8,-999.0,13.8,10.4,24.1,31.1,14.8,12.0,18.5,12.0,14.9,18.5,16.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3237374972391147
1970-09-01,22.8,-999.0,13.8,10.4,24.1,31.1,14.8,12.0,18.5,12.0,14.9,18.5,16.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3237374972391147
1970-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1970-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1970-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1971-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1971-02-01,14.0,-999.0,8.8,6.0,13.4,18.1,9.9,8.3,11.8,7.2,8.1,11.6,10.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8140220721858508
1971-03-01,17.8,-999.0,12.0,7.6,18.5,22.1,12.7,10.9,14.3,9.2,12.3,14.6,13.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0585771063335183
1971-04-01,21.6,-999.0,12.5,7.7,22.3,27.3,15.9,13.0,17.4,10.3,14.5,18.3,15.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2385482977362343
1971-05-01,21.6,-999.0,12.5,7.7,22.3,29.2,15.9,13.0,17.4,10.3,14.5,18.3,15.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2458953468035272
1971-06-01,21.6,-999.0,12.5,7.7,22.3,29.2,15.9,13.0,17.4,10.3,14.5,18.3,15.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2458953468035272
1971-07-01,21.6,-999.0,12.5,7.7,22.3,29.2,15.9,13.0,17.4,10.3,14.5,18.3,15.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2458953468035272
1971-08-01,21.6,-999.0,12.5,7.7,22.3,29.2,15.9,13.0,17.4,10.3,14.5,18.3,15.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2458953468035272
1971-09-01,21.6,-999.0,12.5,7.7,22.3,29.2,15.9,13.0,17.4,10.3,14.5,18.3,15.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2458953468035272
1971-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1971-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1971-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1972-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1972-02-01,9.7,-999.0,7.1,6.1,8.4,13.5,7.7,6.4,8.4,5.5,6.5,8.7,9.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6330139811543338
1972-03-01,14.0,-999.0,9.6,8.0,11.7,19.2,10.3,7.5,11.7,7.9,8.1,11.6,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8402227974559807
1972-04-01,17.3,-999.0,10.3,8.0,15.3,20.2,12.4,8.8,12.1,7.9,10.6,15.1,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9498606547136385
1972-05-01,17.4,-999.0,10.3,8.0,18.0,24.0,12.4,8.8,12.1,7.9,10.6,15.1,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.977593422227922
1972-06-01,17.4,-999.0,10.3,8.0,18.0,24.0,12.4,8.8,12.1,7.9,10.6,15.1,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.977593422227922
1972-07-01,17.4,-999.0,10.3,8.0,18.0,24.0,12.4,8.8,12.1,7.9,10.6,15.1,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.977593422227922
1972-08-01,17.4,-999.0,10.3,8.0,18.0,24.0,12.4,8.8,12.1,7.9,10.6,15.1,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.977593422227922
1972-09-01,17.4,-999.0,10.3,8.0,18.0,24.0,12.4,8.8,12.1,7.9,10.6,15.1,10.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.977593422227922
1972-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1972-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1972-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1973-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0309275395551479
1973-02-01,10.0,-999.0,7.4,3.7,10.0,13.3,5.9,6.8,7.8,5.5,6.8,7.4,7.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5871711051934513
1973-03-01,12.0,-999.0,7.8,4.5,12.4,14.9,7.4,7.8,9.5,6.4,7.9,8.5,8.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6859676877815124
1973-04-01,14.4,-999.0,9.3,4.8,14.4,17.8,8.3,9.4,10.6,7.9,9.3,10.6,10.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8070827727730091
1973-05-01,18.0,-999.0,10.2,5.7,17.2,23.1,10.4,10.4,11.9,8.9,12.3,13.5,13.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9755228944085411
1973-06-01,18.0,-999.0,10.2,5.7,17.2,23.1,10.4,10.4,11.9,8.9,12.3,13.5,13.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9755228944085411
1973-07-01,18.0,-999.0,10.2,5.7,17.2,23.1,10.4,10.4,11.9,8.9,12.3,13.5,13.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9755228944085411
1973-08-01,18.0,-999.0,10.2,5.7,17.2,23.1,10.4,10.4,11.9,8.9,12.3,13.5,13.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9755228944085411
1973-09-01,18.0,-999.0,10.2,5.7,17.2,23.1,10.4,10.4,11.9,8.9,12.3,13.5,13.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9755228944085411
1973-10-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1973-11-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1973-12-01,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1974-01-01,0.0,-999.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.046787816250095544
1974-02-01,11.4,-999.0,7.4,7.1,12.0,15.4,7.9,9.3,10.0,7.0,8.2,9.8,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7494829421413872
1974-03-01,15.7,-999.0,8.2,8.2,15.7,19.0,10.1,10.2,11.8,9.0,11.6,13.4,11.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9279721474843757
1974-04-01,21.0,-999.0,10.3,9.2,19.1,22.8,12.8,11.6,13.7,9.0,13.5,16.4,13.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.1020722553643183
1974-05-01,24.0,-999.0,10.3,9.2,24.6,25.8,13.9,11.6,14.3,9.0,15.9,16.7,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.1871351632324851
1974-06-01,24.0,-999.0,10.3,9.2,24.6,25.8,13.9,11.6,14.3,9.0,15.9,16.7,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.1871351632324851
1974-07-01,24.0,-999.0,10.3,9.2,24.6,25.8,13.9,11.6,14.3,9.0,15.9,16.7,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.1871351632324851
1974-08-01,24.0,-999.0,10.3,9.2,24.6,25.8,13.9,11.6,14.3,9.0,15.9,16.7,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.1871351632324851
