,05K23,05J25,05J18,05J44,05J22,05J45,05J08,05J05,412,564,663,1251,838,1042,basinwide_average
1995-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1995-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.1,0.4,-999.0,0.8,-999.0,0.00803052409101623
1995-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.8,5.5,5.0,-999.0,7.1,-999.0,0.15441103588174884
1996-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,2.5,8.6,8.8,-999.0,12.5,-999.0,0.24999021984973138
1996-02-01,6.9,16.1,0.0,-999.0,10.2,-999.0,0.0,10.8,7.4,14.4,15.5,-999.0,21.6,-999.0,0.8635613425007354
1996-03-01,8.3,19.0,0.0,-999.0,16.0,-999.0,0.0,16.6,9.0,18.0,18.2,-999.0,25.0,-999.0,1.0929001850043396
1996-04-01,11.2,21.9,9.1,-999.0,18.0,-999.0,0.0,18.0,9.0,23.9,20.3,-999.0,29.3,-999.0,1.4536697267831906
1996-05-01,11.2,21.9,9.1,-999.0,18.6,-999.0,29.8,18.2,9.0,23.9,20.3,-999.0,33.8,-999.0,1.627354398260616
1996-06-01,11.2,21.9,9.1,-999.0,18.6,-999.0,29.8,18.2,9.0,23.9,20.3,-999.0,33.8,-999.0,1.627354398260616
1996-07-01,11.2,21.9,9.1,-999.0,18.6,-999.0,29.8,18.2,9.0,23.9,20.3,-999.0,33.8,-999.0,1.627354398260616
1996-08-01,11.2,21.9,9.1,-999.0,18.6,-999.0,29.8,18.2,9.0,23.9,20.3,-999.0,33.8,-999.0,1.627354398260616
1996-09-01,11.2,21.9,9.1,-999.0,18.6,-999.0,29.8,18.2,9.0,23.9,20.3,-999.0,33.8,-999.0,1.627354398260616
1996-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.9,-999.0,0.9,-999.0,0.011531553306802994
1996-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.3,1.3,1.5,-999.0,1.3,-999.0,0.03441041792325016
1996-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.3,3.4,4.1,-999.0,3.9,-999.0,0.08436895543322584
1997-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,3.9,9.1,8.1,-999.0,10.1,-999.0,0.2637409757620981
1997-02-01,6.4,14.6,0.0,-999.0,9.0,-999.0,0.0,12.1,5.9,13.8,11.9,-999.0,15.4,-999.0,0.7530510461286812
1997-03-01,6.6,16.1,0.0,-999.0,11.4,-999.0,0.0,13.1,8.3,16.1,14.1,-999.0,17.8,-999.0,0.8880019711806149
1997-04-01,6.9,17.5,2.8,-999.0,11.8,-999.0,0.0,13.1,8.3,16.1,14.1,-999.0,20.0,-999.0,0.9748970180938024
1997-05-01,10.0,23.6,2.8,-999.0,18.0,-999.0,0.0,18.6,8.3,20.0,20.1,-999.0,30.3,-999.0,1.2822890197114152
1997-06-01,10.0,23.6,2.8,-999.0,18.0,-999.0,0.0,18.6,8.3,20.0,20.1,-999.0,30.3,-999.0,1.2822890197114152
1997-07-01,10.0,23.6,2.8,-999.0,18.0,-999.0,0.0,18.6,8.3,20.0,20.1,-999.0,30.3,-999.0,1.2822890197114152
1997-08-01,10.0,23.6,2.8,-999.0,18.0,-999.0,0.0,18.6,8.3,20.0,20.1,-999.0,30.3,-999.0,1.2822890197114152
1997-09-01,10.0,23.6,2.8,-999.0,18.0,-999.0,0.0,18.6,8.3,20.0,20.1,-999.0,30.3,-999.0,1.2822890197114152
1997-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1997-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.1,1.6,2.7,-999.0,2.1,-999.0,0.04608867580582715
1997-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.7,3.7,4.5,-999.0,4.6,-999.0,0.10138107064237956
1998-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.3,4.9,5.9,-999.0,6.2,-999.0,0.14177373692306042
1998-02-01,6.0,8.4,0.0,-999.0,5.4,-999.0,0.0,4.6,2.5,7.9,8.4,-999.0,9.8,-999.0,0.44573968067783365
1998-03-01,6.2,10.7,0.0,-999.0,7.8,-999.0,0.0,6.2,3.1,10.0,9.5,-999.0,11.3,-999.0,0.5408671848243459
1998-04-01,7.9,12.4,2.3,-999.0,9.0,-999.0,0.0,8.2,3.1,12.4,11.6,-999.0,15.1,-999.0,0.7037941942375662
1998-05-01,10.2,16.7,2.3,-999.0,13.5,-999.0,19.7,11.0,3.1,12.4,14.8,-999.0,19.4,-999.0,0.9641658492653933
1998-06-01,10.2,16.7,2.3,-999.0,13.5,-999.0,19.7,11.0,3.1,12.4,14.8,-999.0,19.4,-999.0,0.9641658492653933
1998-07-01,10.2,16.7,2.3,-999.0,13.5,-999.0,19.7,11.0,3.1,12.4,14.8,-999.0,19.4,-999.0,0.9641658492653933
1998-08-01,10.2,16.7,2.3,-999.0,13.5,-999.0,19.7,11.0,3.1,12.4,14.8,-999.0,19.4,-999.0,0.9641658492653933
1998-09-01,10.2,16.7,2.3,-999.0,13.5,-999.0,19.7,11.0,3.1,12.4,14.8,-999.0,19.4,-999.0,0.9641658492653933
1998-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1998-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.7,-999.0,0.0036973344797936367
1998-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,1.6,1.0,-999.0,2.0,-999.0,0.03077677105703367
1999-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.0,2.6,2.8,-999.0,3.9,-999.0,0.08210565634643315
1999-02-01,2.2,5.0,0.0,-999.0,5.1,-999.0,0.0,7.5,3.5,6.4,6.0,-999.0,8.4,-999.0,0.3741860650459567
1999-03-01,3.1,7.2,0.0,-999.0,6.6,-999.0,0.0,7.5,4.0,8.2,7.2,-999.0,10.6,-999.0,0.45825813819077615
1999-04-01,3.1,7.2,2.1,-999.0,6.7,-999.0,0.0,8.0,4.0,8.2,7.6,-999.0,12.5,-999.0,0.5197938290775482
1999-05-01,4.3,14.9,2.1,-999.0,9.9,-999.0,19.5,9.7,4.6,11.4,13.9,-999.0,21.0,-999.0,0.8523074458887123
1999-06-01,4.3,14.9,2.1,-999.0,9.9,-999.0,19.5,9.7,4.6,11.4,13.9,-999.0,21.0,-999.0,0.8523074458887123
1999-07-01,4.3,14.9,2.1,-999.0,9.9,-999.0,19.5,9.7,4.6,11.4,13.9,-999.0,21.0,-999.0,0.8523074458887123
1999-08-01,4.3,14.9,2.1,-999.0,9.9,-999.0,19.5,9.7,4.6,11.4,13.9,-999.0,21.0,-999.0,0.8523074458887123
1999-09-01,4.3,14.9,2.1,-999.0,9.9,-999.0,19.5,9.7,4.6,11.4,13.9,-999.0,21.0,-999.0,0.8523074458887123
1999-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1999-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.5,-999.0,0.2,-999.0,0.004821846583867882
1999-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.6,0.8,1.6,-999.0,1.6,-999.0,0.0387283454898092
2000-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.4,2.9,3.6,-999.0,3.9,-999.0,0.09843280931893468
2000-02-01,3.7,6.9,0.0,-999.0,5.6,-999.0,0.0,6.0,3.8,6.7,7.3,-999.0,8.6,-999.0,0.4187224202286832
2000-03-01,5.7,9.4,0.0,-999.0,8.0,-999.0,0.0,8.1,6.0,10.3,9.7,-999.0,11.9,-999.0,0.6062923386777592
2000-04-01,6.5,12.1,3.8,-999.0,11.8,-999.0,0.0,8.3,6.0,13.5,12.0,-999.0,15.4,-999.0,0.8074348666382033
2000-05-01,6.5,12.1,3.8,-999.0,11.8,-999.0,15.5,8.3,6.0,13.5,12.0,-999.0,15.5,-999.0,0.882681375317435
2000-06-01,6.5,12.1,3.8,-999.0,11.8,-999.0,15.5,8.3,6.0,13.5,12.0,-999.0,15.5,-999.0,0.882681375317435
2000-07-01,6.5,12.1,3.8,-999.0,11.8,-999.0,15.5,8.3,6.0,13.5,12.0,-999.0,15.5,-999.0,0.882681375317435
2000-08-01,6.5,12.1,3.8,-999.0,11.8,-999.0,15.5,8.3,6.0,13.5,12.0,-999.0,15.5,-999.0,0.882681375317435
2000-09-01,6.5,12.1,3.8,-999.0,11.8,-999.0,15.5,8.3,6.0,13.5,12.0,-999.0,15.5,-999.0,0.882681375317435
2000-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
2000-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.3,0.3,0.6,-999.0,0.6,-999.0,0.01600897861528222
2000-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.3,1.0,1.8,-999.0,2.3,-999.0,0.03957372332097967
2001-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.1,4.1,4.1,-999.0,5.6,-999.0,0.11474564001327245
2001-02-01,2.6,2.9,0.0,-999.0,4.0,-999.0,0.0,3.2,1.5,4.7,4.5,-999.0,6.0,-999.0,0.24461550095906692
2001-03-01,3.8,6.6,0.0,-999.0,4.6,-999.0,0.0,4.2,2.7,7.0,5.7,-999.0,8.6,-999.0,0.364274092001751
2001-04-01,5.7,10.8,0.0,-999.0,6.9,-999.0,0.0,5.5,2.7,9.8,8.8,-999.0,12.8,-999.0,0.5154049239251826
2001-05-01,5.7,11.7,0.0,-999.0,9.1,-999.0,16.8,6.0,2.7,9.8,8.8,-999.0,14.3,-999.0,0.6317606807199077
2001-06-01,5.7,11.7,0.0,-999.0,9.1,-999.0,16.8,6.0,2.7,9.8,8.8,-999.0,14.3,-999.0,0.6317606807199077
2001-07-01,5.7,11.7,0.0,-999.0,9.1,-999.0,16.8,6.0,2.7,9.8,8.8,-999.0,14.3,-999.0,0.6317606807199077
2001-08-01,5.7,11.7,0.0,-999.0,9.1,-999.0,16.8,6.0,2.7,9.8,8.8,-999.0,14.3,-999.0,0.6317606807199077
2001-09-01,5.7,11.7,0.0,-999.0,9.1,-999.0,16.8,6.0,2.7,9.8,8.8,-999.0,14.3,-999.0,0.6317606807199077
2001-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
2001-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.2,0.5,-999.0,0.6,-999.0,0.00851986259997116
2001-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.0,0.7,1.7,-999.0,1.6,-999.0,0.04661334012437075
2002-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.9,2.1,2.8,-999.0,3.2,-999.0,0.09227537690533179
2002-02-01,2.4,2.9,0.0,-999.0,2.5,-999.0,0.0,3.3,3.1,3.7,4.3,-999.0,5.5,-999.0,0.2507124375608556
2002-03-01,2.4,4.0,0.0,-999.0,3.6,12.5,0.0,3.3,4.0,5.2,5.2,-999.0,7.2,-999.0,0.3445307749044774
2002-04-01,3.7,4.9,0.0,-999.0,5.4,14.7,0.0,4.1,4.0,5.8,6.7,-999.0,9.1,-999.0,0.41904777393436776
2002-05-01,3.7,4.9,0.0,-999.0,5.4,14.7,4.9,4.1,4.0,5.8,6.7,-999.0,9.1,-999.0,0.4405210735468241
2002-06-01,3.7,4.9,0.0,-999.0,5.4,14.7,4.9,4.1,4.0,5.8,6.7,-999.0,9.1,-999.0,0.4405210735468241
2002-07-01,3.7,4.9,0.0,-999.0,5.4,14.7,4.9,4.1,4.0,5.8,6.7,-999.0,9.1,-999.0,0.4405210735468241
2002-08-01,3.7,4.9,0.0,-999.0,5.4,14.7,4.9,4.1,4.0,5.8,6.7,-999.0,9.1,-999.0,0.4405210735468241
2002-09-01,3.7,4.9,0.0,-999.0,5.4,14.7,4.9,4.1,4.0,5.8,6.7,-999.0,9.1,-999.0,0.4405210735468241
2002-10-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
2002-11-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.8,1.5,1.8,-999.0,1.4,-999.0,0.04426254689014226
2002-12-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.2,4.1,3.4,-999.0,3.8,-999.0,0.11069000899863109
2003-01-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.2,4.1,3.8,-999.0,4.7,-999.0,0.11775008900124578
2003-02-01,2.7,4.2,0.0,-999.0,2.7,9.7,0.0,3.8,2.4,4.9,4.6,-999.0,6.6,-999.0,0.29525721706751096
2003-03-01,4.7,6.5,0.0,-999.0,4.7,14.9,0.0,4.9,5.1,9.1,8.3,-999.0,10.3,-999.0,0.5036687820693194
2003-04-01,12.6,15.5,0.0,-999.0,14.3,24.0,0.0,13.2,7.9,17.4,15.6,-999.0,17.7,-999.0,1.0257679402703705
2003-05-01,12.6,16.5,0.0,-999.0,14.3,27.3,21.3,13.2,7.9,17.4,15.6,-999.0,20.0,-999.0,1.1525282915147843
2003-06-01,12.6,16.5,0.0,-999.0,14.3,27.3,21.3,13.2,7.9,17.4,15.6,-999.0,20.0,-999.0,1.1525282915147843
2003-07-01,12.6,16.5,0.0,-999.0,14.3,27.3,21.3,13.2,7.9,17.4,15.6,-999.0,20.0,-999.0,1.1525282915147843
2003-08-01,12.6,16.5,0.0,-999.0,14.3,27.3,21.3,13.2,7.9,17.4,15.6,-999.0,20.0,0.0,1.0564842672218857
2003-09-01,12.6,16.5,0.0,-999.0,14.3,27.3,21.3,13.2,7.9,17.4,15.6,-999.0,20.0,0.0,1.0564842672218857
2003-10-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,1.2,1.4,1.9,-999.0,3.0,0.0,0.05418737204437196
2004-01-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.0,2.6,3.1,-999.0,4.5,0.0,0.08945450010277446
2004-02-01,2.1,5.0,0.0,-999.0,6.0,8.4,0.0,3.4,2.9,4.3,5.0,-999.0,6.6,0.0,0.28837413940293716
2004-03-01,3.4,5.8,0.0,-999.0,7.2,11.9,0.0,4.8,2.9,6.6,7.2,-999.0,9.0,0.0,0.37980725657034564
2004-04-01,3.4,6.7,0.0,-999.0,7.2,12.3,0.0,4.8,2.9,6.6,7.2,-999.0,10.8,0.0,0.3947962004885061
2004-05-01,3.4,9.4,0.0,-999.0,10.5,16.9,15.6,5.4,2.9,6.6,11.3,-999.0,16.8,0.0,0.5712399371234426
2004-06-01,3.4,9.4,0.0,-999.0,10.5,16.9,15.6,5.4,2.9,6.6,11.3,-999.0,16.8,0.0,0.5712399371234426
2004-07-01,3.4,9.4,0.0,-999.0,10.5,16.9,15.6,5.4,2.9,6.6,11.3,-999.0,16.8,0.0,0.5712399371234426
2004-08-01,3.4,9.4,0.0,-999.0,10.5,16.9,15.6,5.4,2.9,6.6,11.3,-999.0,16.8,0.0,0.5712399371234426
2004-09-01,3.4,9.4,0.0,-999.0,10.5,16.9,15.6,5.4,2.9,6.6,11.3,-999.0,16.8,0.0,0.5712399371234426
2004-10-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,-999.0,1.1,0.0,0.013099089859884333
2004-12-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,1.5,3.0,3.8,-999.0,3.6,0.0,0.08427348527014679
2005-01-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.6,5.1,5.1,-999.0,5.9,0.0,0.13458699246184933
2005-02-01,4.0,3.7,0.0,-999.0,6.5,11.6,6.5,3.7,5.2,7.4,8.0,-999.0,8.3,0.0,0.4322528081217281
2005-03-01,5.8,7.6,0.0,-999.0,7.4,14.0,10.5,5.4,6.5,8.2,8.8,-999.0,9.7,0.0,0.5571278339021867
2005-04-01,7.8,10.7,0.0,-999.0,10.4,16.8,13.7,6.0,6.5,10.5,11.2,-999.0,12.7,0.0,0.6898564671540819
2005-05-01,7.8,14.0,0.0,-999.0,10.4,16.8,18.6,6.0,6.5,10.5,12.9,-999.0,17.0,0.0,0.758543768560683
2005-06-01,7.8,14.0,0.0,-999.0,10.4,16.8,18.6,6.0,6.5,10.5,12.9,-999.0,17.0,0.0,0.758543768560683
2005-07-01,7.8,14.0,0.0,-999.0,10.4,16.8,18.6,6.0,6.5,10.5,12.9,-999.0,17.0,0.0,0.758543768560683
2005-08-01,7.8,14.0,0.0,-999.0,10.4,16.8,18.6,6.0,6.5,10.5,12.9,-999.0,17.0,0.0,0.758543768560683
2005-09-01,7.8,14.0,0.0,-999.0,10.4,16.8,18.6,6.0,6.5,10.5,12.9,-999.0,17.0,0.0,0.758543768560683
2005-10-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-999.0,0.8,0.0,0.007352625682605691
2005-12-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.3,2.6,2.9,-999.0,4.5,2.6,0.07442728874709793
2006-01-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.8,5.7,6.0,-999.0,9.5,7.4,0.20402880042023133
2006-02-01,5.0,10.5,0.0,-999.0,5.8,16.8,14.1,6.2,4.9,8.3,8.2,-999.0,12.8,9.7,0.6245646875295483
2006-03-01,5.9,10.9,0.0,-999.0,7.3,19.8,15.9,7.8,5.2,9.6,9.6,-999.0,14.9,11.8,0.7210208727158315
2006-04-01,7.8,15.2,0.0,-999.0,10.3,22.6,22.4,8.6,5.2,14.0,12.7,-999.0,18.1,15.5,0.9137690413052452
2006-05-01,7.8,15.2,0.0,-999.0,10.3,22.6,22.4,8.6,5.2,14.0,12.7,-999.0,18.5,15.5,0.9155296767718135
2006-06-01,7.8,15.2,0.0,-999.0,10.3,22.6,22.4,8.6,5.2,14.0,12.7,-999.0,18.5,15.5,0.9155296767718135
2006-07-01,7.8,15.2,0.0,-999.0,10.3,22.6,22.4,8.6,5.2,14.0,12.7,-999.0,18.5,15.5,0.9155296767718135
2006-08-01,7.8,15.2,0.0,-999.0,10.3,22.6,22.4,8.6,5.2,14.0,12.7,-999.0,18.5,15.5,0.9155296767718135
2006-09-01,7.8,15.2,0.0,-999.0,10.3,22.6,22.4,8.6,5.2,14.0,12.7,-999.0,18.5,15.5,0.9155296767718135
2006-10-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,1.6,2.6,3.4,-999.0,3.6,3.1,0.0978148534441274
2006-12-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,1.6,3.5,4.9,-999.0,5.5,4.5,0.12923299489023315
2007-01-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,4.0,6.1,8.8,-999.0,8.9,8.9,0.24965995626490078
2007-02-01,7.5,10.0,0.0,-999.0,8.8,12.7,11.5,6.7,6.5,8.6,11.3,-999.0,11.3,10.2,0.6876941752834996
2007-03-01,9.7,12.8,0.0,-999.0,10.6,18.1,16.2,8.0,8.1,11.8,13.8,-999.0,14.8,13.6,0.8892385147259686
2007-04-01,9.7,13.9,0.0,-999.0,12.1,18.7,19.1,8.9,8.1,12.7,15.1,-999.0,16.9,16.2,0.9633821896889457
2007-05-01,9.7,13.9,0.0,-999.0,14.0,18.7,20.7,8.9,8.1,12.7,15.1,-999.0,21.8,16.2,1.003673044540078
2007-06-01,9.7,13.9,0.0,-999.0,14.0,18.7,20.7,8.9,8.1,12.7,15.1,-999.0,21.8,16.2,1.003673044540078
2007-07-01,9.7,13.9,0.0,-999.0,14.0,18.7,20.7,8.9,8.1,12.7,15.1,-999.0,21.8,16.2,1.003673044540078
2007-08-01,9.7,13.9,0.0,-999.0,14.0,18.7,20.7,8.9,8.1,12.7,15.1,-999.0,21.8,16.2,1.003673044540078
2007-09-01,9.7,13.9,0.0,-999.0,14.0,18.7,20.7,8.9,8.1,12.7,15.1,-999.0,21.8,16.2,1.003673044540078
2007-10-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-999.0,0.7,0.9,0.011166916486433734
2007-12-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.5,1.0,1.2,-999.0,0.9,1.6,0.035148596419315954
2008-01-01,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,3.0,4.3,4.9,-999.0,4.9,4.8,0.15663873298050993
2008-02-01,4.3,6.4,0.0,-999.0,5.6,12.7,10.4,5.0,4.7,6.7,7.3,-999.0,8.3,8.1,0.5021540859096875
2008-03-01,6.1,10.8,0.0,-999.0,8.0,18.4,14.3,7.5,6.3,10.4,10.2,-999.0,12.2,11.7,0.7273344396158858
2008-04-01,8.5,13.2,0.0,0.0,13.2,20.6,17.4,8.8,6.3,13.0,12.9,-999.0,15.4,14.3,0.8264402672595038
2008-05-01,8.5,13.2,0.0,0.0,13.2,20.6,17.6,10.0,6.3,13.0,12.9,-999.0,17.4,14.3,0.8427141222605992
2008-06-01,8.5,13.2,0.0,0.0,13.2,20.6,17.6,10.0,6.3,13.0,12.9,-999.0,17.4,14.3,0.8427141222605992
2008-07-01,8.5,13.2,0.0,0.0,13.2,20.6,17.6,10.0,6.3,13.0,12.9,-999.0,17.4,14.3,0.8427141222605992
2008-08-01,8.5,13.2,0.0,0.0,13.2,20.6,17.6,10.0,6.3,13.0,12.9,-999.0,17.4,14.3,0.8427141222605992
2008-09-01,8.5,13.2,0.0,0.0,13.2,20.6,17.6,10.0,6.3,13.0,12.9,-999.0,17.4,14.3,0.8427141222605992
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-999.0,0.0,0.1,0.0028855090769339675
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.9,-999.0,1.3,1.1,0.026747533314046314
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.0,3.6,-999.0,4.5,4.2,0.12598895112435307
2009-02-01,4.7,6.9,3.8,5.7,6.8,13.4,10.8,7.0,5.3,8.6,7.0,-999.0,9.5,9.4,0.6316701836767616
2009-03-01,5.5,9.0,4.0,6.6,7.4,16.6,13.2,8.4,5.4,10.3,8.1,-999.0,11.2,11.5,0.7318534622598768
2009-04-01,5.5,9.7,4.0,7.9,8.6,19.1,14.2,8.7,5.4,11.0,9.8,-999.0,13.9,14.4,0.8089401593909744
2009-05-01,8.0,15.4,4.0,11.3,13.0,24.6,20.6,10.2,5.4,12.1,13.6,-999.0,18.7,15.3,1.0277663975107478
2009-06-01,8.0,15.4,4.0,11.3,13.0,24.6,20.6,10.2,5.4,12.1,13.6,-999.0,18.7,15.3,1.0277663975107478
2009-07-01,8.0,15.4,4.0,11.3,13.0,24.6,20.6,10.2,5.4,12.1,13.6,-999.0,18.7,15.3,1.0277663975107478
2009-08-01,8.0,15.4,4.0,11.3,13.0,24.6,20.6,10.2,5.4,12.1,13.6,-999.0,18.7,15.3,1.0277663975107478
2009-09-01,8.0,15.4,4.0,11.3,13.0,24.6,20.6,10.2,5.4,12.1,13.6,-999.0,18.7,15.3,1.0277663975107478
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,2.9,-999.0,2.3,2.2,0.05925552856532316
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.3,-999.0,2.9,2.9,0.07975714871973248
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.4,5.6,-999.0,5.3,5.9,0.15493928587561087
2010-02-01,4.0,4.7,0.0,0.0,5.3,9.2,6.8,4.2,3.2,6.7,6.8,-999.0,6.7,7.3,0.380487959137961
2010-03-01,5.0,5.7,3.9,0.0,6.7,11.2,9.8,4.5,4.6,8.6,8.5,-999.0,8.5,9.1,0.5473963808182281
2010-04-01,7.4,8.9,5.5,0.0,8.8,14.8,12.5,8.0,4.6,10.7,11.7,-999.0,11.5,12.1,0.7327756054493106
2010-05-01,7.4,10.5,5.5,0.0,11.6,14.8,14.7,8.0,4.6,10.7,11.7,-999.0,14.4,14.7,0.7913227193833655
2010-06-01,7.4,10.5,5.5,0.0,11.6,14.8,14.7,8.0,4.6,10.7,11.7,-999.0,14.4,14.7,0.7913227193833655
2010-07-01,7.4,10.5,5.5,0.0,11.6,14.8,14.7,8.0,4.6,10.7,11.7,-999.0,14.4,14.7,0.7913227193833655
2010-08-01,7.4,10.5,5.5,0.0,11.6,14.8,14.7,8.0,4.6,10.7,11.7,-999.0,14.4,14.7,0.7913227193833655
2010-09-01,7.4,10.5,5.5,0.0,11.6,14.8,14.7,8.0,4.6,10.7,11.7,-999.0,14.4,14.7,0.7913227193833655
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,-999.0,1.9,1.2,0.023291164207653117
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.6,2.5,-999.0,4.2,3.6,0.07176473587012186
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.1,5.5,-999.0,8.2,9.0,0.1952848743045599
2011-02-01,3.4,8.6,4.0,7.4,8.2,17.0,12.4,8.8,5.6,7.7,7.9,-999.0,11.7,12.1,0.711531845449426
2011-03-01,5.3,12.6,5.3,9.9,11.4,20.4,17.2,11.4,8.1,11.3,11.3,-999.0,15.2,16.2,0.9755397552695526
2011-04-01,6.2,14.9,5.6,11.7,12.1,25.4,21.5,14.2,8.1,16.4,14.3,-999.0,19.6,20.4,1.1622168466579104
2011-05-01,6.6,17.9,5.6,12.5,17.8,25.4,27.7,15.7,8.1,17.7,16.7,-999.0,25.2,25.4,1.3253602363506576
